TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE
0,-0.3514056224899598,-1.0,-0.5,-1.5943866357775547,25,5,11,0.7274211196949057,-0.029018802106436724
0,-0.6276104417670683,-0.5,-0.5,0.0,25,7,13,-0.41432257363564307,2.05517164087655
7,0.32630522088353414,-0.5,0.0,-0.7520848903765412,28,4,16,-1.4369990330276328,-1.6535535415100024
7,0.7530120481927711,0.0,0.0,0.0,28,4,9,-0.5228042283465194,-0.3425113075278106
0,-0.5983935742971888,-1.0,-0.5,0.0,25,7,13,0.4796832044558419,0.6509819050073439
5,1.8825301204819278,2.5,1.0,0.0,28,4,9,-0.2594240665610877,-0.2576539392450405
2,-0.5070281124497992,-0.5,0.0,-1.2682360202483325,25,0,20,1.2485806680494043,0.7961646135600634
0,-0.5321285140562249,-0.5,-0.5,-1.5080227656218417,25,3,1,-1.0789589259604677,-0.28820544128208664
7,-0.2761044176706827,0.0,0.0,0.0,28,4,9,-0.7340504124353325,0.040487126505203974
2,-0.5421686746987951,-0.5,-0.5,-1.2032091062487367,25,0,20,1.3916365583629628,0.7951425694004048
0,-0.49899598393574296,-1.0,-0.5,-1.4064182124974733,25,7,13,0.3288820465823508,0.5997530545760493
10,0.5652610441767069,0.5,0.5,0.0,28,4,14,0.6836244263275588,1.4430661286939175
10,2.183734939759036,3.5,4.0,0.0,28,4,9,-0.22009544580521495,-0.5070940566238694
10,1.3794056224899598,2.0,2.0,0.0,28,4,14,-0.12498949174357585,0.3240761830596509
10,-0.1757028112449799,1.5,0.0,0.12781053968048853,28,4,0,1.2571369643627452,0.7739784390830319
2,0.2761044176706827,-1.0,0.0,-1.3149741146855418,25,5,11,0.5204627796057975,-0.4535529920580845
12,1.8313253012048192,1.0,1.0,1.8957297640444974,28,4,9,-0.36655628805786444,0.021853866429991473
0,0.024096385542168676,-0.5,-0.5,-1.4064182124974733,25,3,1,-0.5471556233199991,-0.4493124487201438
5,5.697791164658635,-0.5,0.0,0.0,25,5,11,0.7274952643770526,-0.20723639201890673
0,-0.2660642570281124,0.0,-0.5,-1.660429595308394,25,5,11,0.7188260400095084,-0.4479243287241183
2,0.2761044176706827,-1.0,0.0,-1.3149741146855418,25,5,11,0.5204627796057975,-0.4535529920580845
12,1.8313253012048192,1.0,1.0,1.8957297640444974,28,4,9,-0.36655628805786444,0.021853866429991473
0,0.024096385542168676,-0.5,-0.5,-1.4064182124974733,25,3,1,-0.5471556233199991,-0.4493124487201438
0,-0.4077429718875502,-0.5,-0.5,-1.304813659373105,25,3,1,-0.9161394854637688,-0.6356084418884071
10,1.7821285140562249,0.0,0.5,1.8225744857949524,28,4,9,-1.2072543211008422,-0.6769403826116211
10,0.07429718875502007,2.5,0.0,-0.024596290006063982,28,4,0,1.8089148443584935,0.9364844498528496
10,0.15461847389558234,2.5,0.5,0.6866355818645143,28,4,9,-0.6218307250596627,0.21769949195873525
0,-0.6285140562248996,-1.0,-0.5,0.0,25,7,13,0.16041278131027828,0.9340000811357703
5,-0.010040160642570281,0.0,-0.5,0.0,25,5,11,0.4299355448351378,-0.2793285969451958
2,0.20080321285140562,-1.0,-0.5,-1.4064182124974733,25,5,11,0.6504965823693202,-0.09158610952599695
2,0.5522088353413654,-1.0,0.0,-1.2844927487482314,25,5,11,0.5734956189868895,-0.23002510753478894
2,0.050200803212851405,0.0,0.0,-0.759197209095247,25,5,11,1.5938313877996018,0.06958817671451759
10,0.5271084337349398,1.5,0.5,0.82888195623863,28,4,9,-1.4140164629543215,-0.03862977690438977
5,0.1646586345381526,2.0,0.5,0.0,28,4,9,-0.8912348570931684,0.3934990025623488
10,-0.009883534136546185,0.5,1.0,0.7729994520202275,28,4,16,-0.8436659104384489,-1.6701051162880831
10,1.1285140562248996,0.0,1.5,0.38182192249140934,28,4,9,-1.5158558948372165,-0.17143219642604318
10,-0.1566265060240964,1.0,0.0,-0.2958804468481274,28,4,14,-1.34044440594669,1.7013504404025728
10,0.07580321285140562,0.5,0.0,0.0,28,4,9,-0.7681387151984602,0.5028636640040477
0,0.642570281124498,0.0,0.5,0.0,25,5,11,0.6383779192534781,-0.17225932993754875
5,0.07429718875502007,0.0,-0.5,-1.1016045531243683,25,5,11,0.5269099448854991,-0.5462186589927247
2,0.2761044176706827,-1.0,-0.5,-1.481605581809506,25,5,11,-0.07235018952133387,-0.717179042796344
10,0.3755020080321285,1.5,1.5,0.0,28,4,14,-0.5477989710230451,0.8815354774078974
5,-0.5020080321285141,-0.5,-0.5,0.0,25,5,11,0.9659023565468067,-0.18679748761532974
10,-0.22690763052208834,0.5,0.5,-1.0243850927498483,4,10,11,-0.8687256722977614,-2.188277547626526
10,0.4066265060240964,0.5,0.5,0.0,28,4,14,-0.1600736146215207,0.5031308004252677
0,3.137550200803213,0.0,0.5,0.0,25,5,11,0.49240985396488274,-0.1885121076817197
7,2155.279766064257,2.0,2.0,7.9412006749444135,28,4,16,-2.2328155789698703,-2.798177700242988
10,0.5271084337349398,3.5,1.5,1.2180273947049607,28,4,9,-0.35787451612875115,0.6391952524678622
7,-0.02610441767068273,1.0,0.5,-0.39037268125379,28,4,9,-0.9195581256518589,0.13848661731641665
7,0.7771084337349398,1.0,0.5,3.4706003374722068,28,4,16,-1.5154190115565893,-1.6977012979914106
7,0.47680722891566263,0.5,1.0,0.5799508010839276,28,4,16,-2.368464985886268,-2.9459120563151036
0,-0.4568273092369478,-1.0,-0.5,0.0,25,3,1,-0.23120460055732164,-0.5220863462177104
5,-0.8250753012048193,0.0,-0.5,0.0,25,5,11,1.4735299300760067,0.007979592228674403
0,2.8353413654618476,0.0,0.0,0.0,25,5,11,0.36777150268265524,-0.45213321144908825
10,0.035140562248995984,1.0,0.5,0.1420351771179001,28,4,9,-1.5665457622642518,-0.6260696928635212
7,-0.060240963855421686,0.0,1.0,0.02112575889990177,28,4,16,-1.175878573014832,-1.4735491057579349
0,-0.5682730923694779,-1.0,-0.5,-1.4572204890596574,25,3,1,-0.7426648838068797,-0.024384479895814812
10,0.677710843373494,2.5,0.5,0.9660481029565273,28,4,9,-0.7651660837903569,-0.07263228574540474
2,0.025100401606425703,-0.5,0.0,-1.1981288785925182,25,5,11,1.6222504741013681,0.03798890626996748
5,-0.8258092369477912,-0.5,-0.5,0.0,25,5,11,1.4735299300760067,0.007979592228674403
2,-0.7289156626506024,-1.0,-0.5,0.0,25,3,1,-0.8780165713075035,0.40895432861951614
0,-0.29116465863453816,-1.0,-0.5,-1.4572204890596574,25,3,1,-0.7862300176286695,-0.30378048403163654
10,0.02509839357429719,0.5,0.0,0.16032399668028638,28,4,16,-1.8872717025536188,-2.189768564614496
5,0.2761044176706827,-0.5,0.0,0.0,25,5,11,1.0631083161428063,-0.11842144712590132
10,0.17369477911646586,1.0,0.5,-0.6199989713148625,28,4,14,0.05542048940734851,0.3513320131744569
10,0.677710843373494,0.0,0.0,0.0,28,4,9,-0.911535671049651,-0.04640938312599233
10,0.050200803212851405,1.5,0.5,0.6866355818645143,28,4,0,2.0289260705578456,0.9188019975583224
2,1.5311244979919678,-1.0,0.0,-1.0568985497496464,28,4,12,0.35017411790401126,-0.6343627946503282
10,0.025100401606425703,1.0,0.0,-0.2806397638794722,28,4,0,2.0954406945178787,0.9428482330421124
5,3.1877510040160644,0.0,0.18693042898421863,0.06481571674338016,25,5,11,0.1746862029564778,-0.49178219271888307
0,0.37650602409638556,0.0,0.0,0.0,25,5,11,0.6219793969497799,-0.21301544326399185
2,11.21987951807229,0.5,1.0,1.65086279101477,28,4,12,0.03685922376144421,-0.6162133483156776
0,0.47690763052208834,-0.5,0.0,0.0,25,5,11,0.8586674731825356,-0.3499495727667978
5,-0.02610441767068273,0.0,-0.5,-1.6248680017148653,25,5,11,0.7556485705106015,-0.4505917353593812
0,-0.4879518072289157,0.0,-0.5,-1.965243254681499,25,5,11,0.39537157541916457,-0.3046689599806148
10,0.050200803212851405,2.0,1.5,0.5037473862406514,28,4,0,1.2864948364084714,0.6428362229493744
10,-0.02610441767068273,2.0,0.0,0.11358590224307695,28,4,0,1.3593117583462029,0.680800265977281
10,-0.02610441767068273,2.0,0.0,0.11358590224307695,28,4,0,1.3593117583462029,0.680800265977281
7,-0.5421686746987951,-0.5,-0.5,-0.817111804376137,28,4,14,-0.01590669476408138,1.9592310792967649
10,1.680722891566265,1.0,1.0,-0.8577536256258843,28,4,9,-0.2045353287529236,-0.3012604971250705
12,-0.030120481927710843,0.5,0.0,-0.756149072501516,28,4,12,1.8537507039625156,0.3008966568535095
0,0.9789106425702812,-0.5,0.0,0.0,25,5,11,0.6463832635444774,-0.16844026850860352
7,-0.5773092369477911,0.0,0.18693042898421863,-0.9756149072501517,28,4,14,-0.7263245365614689,1.0876173748390088
5,5.194779116465863,0.0,0.5,0.82888195623863,25,5,11,0.7486287801477916,-0.4531038071127748
11,-0.1576305220883534,0.0,0.0,-0.5874855143150646,28,4,14,0.1796767104048649,2.082928104432497
7,-0.1256024096385542,0.0,0.0,-0.7256677065642055,28,4,16,-1.1273628558042228,-2.171564701601451
12,4.4879518072289155,0.5,1.0,2.4545548062285234,28,4,9,-0.39034760550972386,-0.5600949119825106
2,1.4457831325301205,-0.5,0.0,-1.0782355059057636,25,5,11,-0.043016271911315726,-0.49107378650566624
0,-0.3674698795180723,-0.5,-0.5,-1.2540113828109207,25,7,13,0.5311852413235537,1.1449725538629887
10,0.5461847389558233,0.5,0.18693042898421863,0.7272774031142617,28,4,16,-2.1702135128494113,-2.76772513762137
7,0.05421686746987952,0.5,0.0,0.0,28,4,14,0.1734941846059506,2.266125315114861
2,-0.26706827309236947,-1.0,-0.5,-1.529359721777959,26,4,10,0.9165105914001642,-0.018008823976723123
10,0.04506827309236948,0.5,0.5,0.0,28,4,14,-0.14059751766744563,1.1469414482265352
7,-0.02521285140562249,0.0,0.0,0.0,28,4,14,-0.0037595144627296244,0.4410552218994418
7,-0.07630522088353414,0.5,-0.5,-1.1625672849989894,28,4,16,-1.114364722689976,-2.068995199199652
7,-0.3273092369477912,-0.5,0.5,0.0,28,4,14,-0.29232035097368814,1.8283461056428267
7,0.4718875502008032,0.0,1.0,0.008933212524977568,25,5,11,0.8586674731825356,-0.3499495727667978
11,0.055120481927710845,0.0,0.0,0.05871944355591805,28,4,16,-1.9770323953802393,-2.52189136192866
0,-0.4267068273092369,-0.5,0.0,-1.050802276562184,28,4,0,1.128320275072888,1.3179146941540774
10,-0.12550301204819278,1.5,0.18693042898421863,0.0,28,4,0,1.5772024466377765,0.26180866206823467
2,-0.5381526104417671,-1.0,-0.5,-1.5425683136841268,25,3,1,-0.6851525649400932,0.5631969194271693
2,-0.12650602409638553,-1.0,-0.5,-1.5933705902463111,25,3,1,-0.3602231915198773,-0.018710304430861347
8,-0.8224899598393575,0.0,0.18693042898421863,0.0,25,3,1,-1.087212940108314,0.10280015962760745
6,-0.3473895582329317,1.5,0.0,0.9304865093629984,28,4,16,-0.9969218276329318,-2.0335936870268765
2,0.5321285140562249,-0.5,0.0,-1.2011770151862493,25,3,1,-0.3602231915198773,-0.018710304430861347
2,0.40160642570281124,-0.5,0.0,-1.3231024789354913,25,3,1,-0.3602231915198773,-0.018710304430861347
6,9.210843373493976,0.5,2.0,2.384447664572709,25,5,11,0.7268758711097149,-0.1765750672309786
0,-0.7228915662650602,0.0,-0.5,-1.5527287689965636,25,0,20,1.6179831624751624,0.7195479091740343
7,-0.5271084337349398,0.0,-0.5,-1.2519792917484334,17,10,11,-1.117136593112811,0.11563260178640533
10,-0.02610441767068273,1.0,0.5,0.21925463749242002,28,4,0,1.1858189056905941,1.274955200049932
0,-0.6255020080321285,-0.5,-0.5,-0.7429404805953481,25,7,13,0.7534721389193961,1.5801615294435776
4,-0.10542168674698796,0.0,0.0,-0.7663095278139528,28,4,16,-1.1323716142513296,-1.3154350156312704
7,-0.22590361445783133,1.0,0.0,0.0,28,4,9,-0.820513377940077,-0.30855035324112645
0,-0.22690763052208834,0.0,-0.5,-1.0,25,3,1,-0.9843206537396634,-0.8351890303430596
2,-0.5923694779116466,-0.5,-0.5,-1.3454554806228523,25,8,19,-1.0830893550966811,-1.5192027201395635
0,-0.5080321285140562,0.0,-0.5,-1.243850927498484,28,4,14,0.5205186732892246,2.103378881565903
10,0.12550200803212852,4.5,2.0,0.0,28,4,14,-0.16212114853466325,0.40163083310230185
10,0.2649477911646586,0.5,0.0,0.0,28,4,14,0.8196046325947992,1.4717120575930773
7,0.4267068273092369,0.5,1.0,1.133695615611735,28,4,16,-1.673136157238047,-1.9705049688887988
8,-0.1757028112449799,0.0,0.18693042898421863,0.0,28,4,9,-0.39134000356233173,0.5699406299710968
7,-0.05031325301204819,0.0,0.0,-1.243850927498484,28,4,16,-1.844143452012456,-2.2686826422227644
0,-0.7223805220883535,-1.0,-0.5,-1.5588250421840257,25,0,20,1.880433664015913,0.23826207063135132
10,0.1706827309236948,1.0,0.0,0.0,28,4,9,-0.3193717530626351,0.05123887276110433
10,0.1706827309236948,1.0,0.0,0.0,28,4,9,-0.3193717530626351,0.05123887276110433
7,-0.05622489959839357,0.5,0.0,-0.4635279595033352,28,4,0,1.1518184358586125,1.2476686987163896
0,-0.43072791164658636,-0.5,-0.5,-1.1016045531243683,25,0,20,2.1747800671047264,0.36102906526363415
5,0.15060240963855423,-1.0,0.0,-1.304813659373105,25,5,11,0.505798102175608,-0.2510052105398846
7,-0.3263062248995984,-0.5,-0.5,-0.44727123100343624,28,4,0,1.6051276152879776,1.4917185967520643
0,0.8273092369477911,-0.5,0.0,0.0,25,5,11,0.7188260400095084,-0.4479243287241183
0,-0.46184738955823296,-0.5,-0.5,0.0,25,7,13,-0.06669808337118112,1.1139688986983511
11,-0.07630622489959839,0.0,0.0,-0.573260876877653,28,4,16,-1.226650569935863,-1.2942085534821905
7,-0.19076305220883535,0.0,0.0,0.0,28,4,14,-0.23810461874142871,1.8923579285252754
0,-0.678714859437751,0.0,-0.5,-1.8128364249949467,25,5,11,0.15276675355554986,-0.4283026638905463
7,0.2751004016064257,1.0,0.0,-0.43101450250353734,28,4,14,-0.7532276492862843,0.9534179307739231
8,3.137550200803213,0.0,0.18693042898421863,0.0,28,4,16,-2.1536758266809417,-2.2261545239689746
10,0.7078303212851406,1.5,1.5,0.21925463749242002,28,4,14,-0.41269481269191893,1.3454089682595547
7,-0.15060240963855423,0.0,-0.5,-0.7927267116262886,28,4,16,-0.9225398825593221,-1.588295081995381
7,1.8323293172690762,1.5,2.0,0.0,28,4,14,-0.6148770945669888,0.9499006345615908
7,-0.4066265060240964,0.0,-0.5,0.0,28,4,14,-0.4078035450487359,0.9291926149484655
8,2.183684738955823,0.0,0.18693042898421863,0.0,28,4,9,-0.7963752915135158,0.3122756790020122
12,-0.26616465863453814,0.0,0.0,-1.2235300168736103,28,4,16,-2.292703949725781,-2.516762342641741
7,-0.27710843373493976,0.0,-0.5,0.0,28,4,14,-0.4168777134492691,1.2363025386918096
8,0.1746987951807229,0.0,0.0,-1.2540113828109207,28,4,14,0.5730359219579034,1.1066186895389165
8,-0.5381526104417671,0.0,0.18693042898421863,0.0,28,4,0,1.4646645074728337,0.742084329181088
8,-0.035140562248995984,0.0,0.18693042898421863,0.0,28,4,14,0.7811805769604694,0.9481573220647928
7,1.4759036144578312,2.0,1.0,1.4710227319846378,28,4,12,1.1841512206873024,-0.020624782116013974
7,0.32630522088353414,0.0,1.0,0.82888195623863,28,4,16,-2.051303693774344,-2.1438804638187117
12,13.22289156626506,2.0,0.18693042898421863,6.951572327513066,28,4,9,-0.49020224128748396,-0.29730687809149176
8,5.296184738955823,0.0,0.18693042898421863,0.0,28,4,9,-0.521390916637144,0.23754179168830566
8,-0.47690763052208834,0.0,0.18693042898421863,0.0,28,4,9,-0.4438321571077912,0.40309810463061363
8,-0.37650602409638556,0.0,0.18693042898421863,0.0,28,4,0,2.071407551333672,0.30200873588090815
8,2.1837339357429717,0.0,0.18693042898421863,0.0,28,4,14,-0.10360502474112993,1.3712588692835215
8,1.6817269076305221,0.0,0.18693042898421863,0.0,28,4,9,-1.5466362040916781,-0.23594861032628944
8,-0.47690763052208834,0.0,0.18693042898421863,0.0,28,4,9,-1.48079914845727,0.03526807235040437
8,-0.677710843373494,0.0,0.18693042898421863,0.0,28,4,16,-1.1073061489549474,-1.4588467086508778
8,2.786144578313253,0.0,0.18693042898421863,0.0,28,4,9,-1.098065440191563,-0.2628720040057463
8,-0.677710843373494,0.0,0.18693042898421863,0.0,28,4,16,-1.108743415100112,-1.4615131258920468
0,-0.5923694779116466,0.0,0.0,-0.7967908937512633,25,7,13,3.213051063069152e-05,1.2506062099552946
8,-0.6285140562248996,0.0,0.18693042898421863,0.0,20,10,11,-0.7194701458739989,1.1198617302709748
8,1.179718875502008,0.0,0.18693042898421863,0.0,28,4,0,1.5399886603526127,0.49664532175515347
8,1.3805220883534137,0.0,0.18693042898421863,0.0,28,4,14,0.04888320982180269,1.056496971164411
8,-0.1757028112449799,0.0,0.18693042898421863,0.0,28,4,14,0.5218065093827465,0.2395759860659815
8,-0.678714859437751,0.0,0.18693042898421863,0.0,28,4,16,-1.5965504040753145,-1.4346985655692375
7,-0.6124497991967871,0.5,0.0,-0.18716357500505332,28,4,9,-0.5102213054519708,0.5129792298197983
8,-0.02510140562248996,0.0,0.18693042898421863,0.0,28,4,9,-0.40230771307472546,0.21056200254212654
7,-0.5281124497991968,1.0,0.0,0.0,28,4,14,-1.378213707003754,1.6419017033517727
8,-0.5622489959839357,0.0,0.18693042898421863,0.0,28,4,9,-0.45497781385717523,0.35595940962585965
8,-0.030120481927710843,0.0,0.18693042898421863,0.0,28,4,0,1.5002927382486204,0.35255094677031545
8,0.42168674698795183,0.0,0.18693042898421863,0.0,28,4,0,2.149396350019071,0.39308840398908845
8,-0.27710843373493976,0.0,0.18693042898421863,0.0,28,4,9,-0.16851470150571693,0.17183018965185862
2,6.696787148594377,0.5,1.0,0.7150848567393375,25,5,11,0.7882699492557869,-0.395543823499282
12,2.033132530120482,0.5,1.0,1.926211129981808,28,4,14,0.5668876167814062,0.22303826280591746
0,-0.6124497991967871,-0.5,0.0,-1.4602686256533886,28,4,0,1.2444901629728395,1.292040058276359
8,-0.5281124497991968,0.0,0.18693042898421863,0.0,28,4,9,-0.8284879236707875,0.30676574296647535
7,-0.5522088353413654,-0.5,-0.5,-1.0975403709993936,28,4,0,1.4458751043435814,1.111164955669986
10,0.07329317269076305,1.5,0.5,-0.08555902188068498,28,4,16,-1.7741155108087683,-1.9144666734818712
0,-0.5522088353413654,-0.5,-0.5,-1.304813659373105,25,0,20,1.6112131826565481,1.116847046288112
7,-0.22690763052208834,0.5,0.0,-0.5102660539405446,28,4,14,-0.4504892088722021,1.1637878624622908
2,-0.6385542168674698,-1.0,-0.5,-1.4775413996845312,25,8,19,-1.1779603275504726,-1.174903448989752
10,-0.14659638554216867,0.0,0.5,-0.6189829257836188,28,4,16,-1.2889229773928284,-1.8641797262837145
7,-0.025100401606425703,0.0,0.0,-0.3659875885039416,28,4,9,-1.2026048791900872,0.2847853624731913
2,-0.27710843373493976,0.0,0.0,-1.1097329173743178,28,4,16,-1.0507599923302007,-2.061867603724544
7,0.024096385542168676,0.0,0.0,-0.18716357500505332,28,4,16,-1.8408206295673606,-2.259152797745285
11,-0.15060240963855423,0.0,0.18693042898421863,0.0,28,4,9,-0.8146011950588574,-0.03505014886035035
7,-0.6977911646586346,0.0,0.18693042898421863,-1.5446004047466142,28,4,16,-0.925781716197852,-2.219671024087329
7,-0.06526204819277108,0.5,0.0,0.0,28,4,14,-0.0667505549923179,1.528052118216477
4,-0.3373493975903614,-0.5,-0.5,-1.2255621079360977,28,4,16,-1.9124090311572064,-2.6896461086777794
10,-0.025200803212851404,1.0,0.0,-0.44117495781597416,28,4,9,-1.3528642105405966,0.07592821444412264
0,-0.5321285140562249,0.0,-0.5,0.0,25,7,13,-0.5803872698331624,0.8639480069520011
0,-0.6686746987951807,-0.5,-0.5,-1.1930486509362999,28,4,0,1.8476582924695266,0.8037750333814989
7,0.17520080321285142,0.0,0.0,-1.0568985497496464,28,4,14,0.7996779641110169,1.3557659462485394
4,-0.23694779116465864,0.0,0.0,0.12781053968048853,28,4,16,-0.8163167889337275,-1.674549474821443
2,-0.4979919678714859,-0.5,-0.5,-1.355615935935289,28,4,16,-0.9423559043636803,-1.4276382488965869
7,-0.02610441767068273,0.0,0.0,-0.30807299322305165,28,4,9,-0.8434069743948931,-0.04697729536945023
7,0.3644578313253012,0.5,0.0,-0.6139026981274003,28,4,9,-1.076366143462134,-0.6640208737675053
7,-0.0963855421686747,0.0,0.0,-0.7967908937512633,28,4,0,1.510234969773257,0.8856078237399055
4,-0.2109437751004016,0.0,0.0,-0.7002665682831134,28,4,16,-1.1405503430296797,-1.4525511936580255
7,-0.22690763052208834,0.5,0.0,-0.695186340626895,28,4,0,2.0876885828333656,0.7193213379130513
10,0.12550200803212852,1.5,0.0,0.0,28,4,14,0.5313985498704722,0.7388965012215423
12,10.215863453815262,1.0,0.18693042898421863,0.0,28,4,14,-1.6398337881051084,0.8481780535542983
8,-0.4789156626506024,0.0,0.18693042898421863,0.0,28,4,16,-1.5865716705532382,-1.473502604232713
2,0.14056224899598393,0.0,-0.5,-1.670590050620831,25,3,1,-0.27196250264634825,-0.4049895694737246
10,0.2710843373493976,0.5,1.0,0.09732917374317802,28,4,16,-1.8668750708541415,-2.1598532430175994
2,1.4759036144578312,-0.5,0.0,-0.9573260876877653,25,5,11,0.11319060363034154,-0.6577510830226391
11,12.725903614457831,1.0,2.5,0.0,28,4,12,0.2067532076171123,-0.5712226280162785
0,-0.7786144578313253,0.0,0.18693042898421863,-1.4064182124974733,25,0,20,1.4721405728024204,1.5533331176027516
7,-0.36646586345381527,0.0,0.5,0.07294408099332962,28,4,9,-0.8279004696510877,0.34771676694093084
10,0.0,4.5,2.0,0.0,28,4,9,-0.4594778257164495,0.5566055755828296
7,0.40687751004016065,0.0,0.0,-0.6037422428149635,28,4,14,-0.02430671690127987,0.8884127561623646
7,-0.02510140562248996,0.0,0.0,-0.8536894435009096,28,4,9,-1.1898782296810464,0.12750137404045464
0,-0.5677710843373494,-0.5,-0.5,0.0,25,7,13,-0.02383789437293389,1.1268488317763241
10,0.47690763052208834,6.0,2.0,2.7796893762265023,28,4,9,-0.8337088499773827,-0.06174301370230817
2,-0.07630522088353414,-0.5,0.0,-0.8983954468756317,25,7,13,0.8357248271687919,1.5414030029112298
7,-0.5622489959839357,-0.5,-0.5,-1.548664586871589,28,4,16,-1.4749622509455464,-1.536300440489913
7,-0.25100401606425704,-0.5,-0.5,-1.304813659373105,28,4,14,-1.5206924094844025,1.1021852143412918
10,0.024096385542168676,0.5,0.0,-0.004275379381190316,28,4,0,1.5808286919357157,1.0920706379197755
7,0.050200803212851405,-0.5,0.0,-0.9857753625625885,28,4,14,0.4827402467328009,2.054273270985931
7,-0.2259046184738956,0.0,0.0,-0.8374327150010107,28,4,16,-1.1442929384441125,-1.893965437246587
10,0.32630522088353414,1.0,0.5,0.0,28,4,14,-0.6841111173285579,1.054156064599372
